report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2025-12-17,cloop,meta,,FB_애사비소다_판매_TCPA_01,29804,601,599606.26,71.0,4114415.0
2025-12-17,cloop,meta,,FB_애사비소다_판매_TROAS_01,16589,364,362101.65,32.0,2058293.0
2025-12-17,cloop,meta,,FB_프로모션_판매_01,0,0,0.0,0.0,0.0
2025-12-17,cloop,meta,,FB_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2025-12-17,cloop,meta,,FB_프로모션_허브_수동_판매_01,90956,839,871264.64,82.0,3674816.0
2025-12-17,cloop,meta,,FB_프로모션_허브_판매_01,91284,965,1171884.56,96.0,5226957.0
2025-12-17,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),25415,349,397466.7,26.0,1586055.0
2025-12-17,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,27885,598,399381.47,13.0,762955.0
2025-12-18,cloop,meta,,FB_귤사비소다_수동_판매_01,27977,229,344830.61,29.0,1237890.0
2025-12-18,cloop,meta,,FB_귤사비소다_판매_01,111633,914,1254568.84,97.0,4832937.0
2025-12-18,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),127144,1103,1567579.66,98.0,4265827.0
2025-12-18,cloop,meta,,FB_귤사비소다_판매_결제시작_01,212200,2010,2564540.35,174.0,8219702.0
2025-12-18,cloop,meta,,FB_매사비소다_판매_01,76736,825,1072061.08,77.0,3890769.0
2025-12-18,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),53378,684,906211.51,50.0,2828630.0
2025-12-18,cloop,meta,,FB_매사비소다_판매_수동_02,40798,367,524839.59,50.0,2383065.0
2025-12-18,cloop,meta,,FB_애사비소다_96골라담기_판매_01,52068,788,610519.11,46.0,2702155.0
2025-12-18,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),58467,1308,1340384.32,100.0,5588352.0
2025-12-18,cloop,meta,,FB_애사비소다_판매_03,36598,442,552444.62,72.0,3386073.0
2025-12-18,cloop,meta,,FB_애사비소다_판매_TCPA_01,34323,634,721119.48,84.0,4427790.0
2025-12-18,cloop,meta,,FB_애사비소다_판매_TROAS_01,13755,290,328559.7,38.0,2477532.0
2025-12-18,cloop,meta,,FB_프로모션_판매_01,0,0,0.0,2.0,132900.0
2025-12-18,cloop,meta,,FB_프로모션_허브_수동_판매_01,79323,629,663876.2,48.0,2489185.0
2025-12-18,cloop,meta,,FB_프로모션_허브_판매_01,105153,1010,1294676.01,112.0,6108954.0
2025-12-18,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),25264,300,408608.21,23.0,1476200.0
2025-12-18,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,32443,634,405206.12,32.0,1566473.0
2025-12-19,cloop,meta,,FB_귤사비소다_수동_판매_01,25784,212,330108.82,17.0,777934.0
2025-12-19,cloop,meta,,FB_귤사비소다_판매_01,94317,657,1058820.43,72.0,3211873.0
2025-12-19,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),116676,801,1307188.45,73.0,3186930.0
2025-12-19,cloop,meta,,FB_귤사비소다_판매_결제시작_01,208967,1782,2417985.77,145.0,6163467.0
2025-12-19,cloop,meta,,FB_매사비소다_판매_01,62092,628,943746.77,56.0,2816547.0
2025-12-19,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),46140,507,812929.56,45.0,2361796.0
2025-12-19,cloop,meta,,FB_매사비소다_판매_수동_02,40579,336,529528.15,24.0,1003000.0
2025-12-19,cloop,meta,,FB_애사비소다_96골라담기_판매_01,48504,703,607690.73,61.0,3237812.0
2025-12-19,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),66595,1277,1464557.0,91.0,5015237.0
2025-12-19,cloop,meta,,FB_애사비소다_판매_03,41506,406,624869.07,33.0,1598196.0
2025-12-19,cloop,meta,,FB_애사비소다_판매_TCPA_01,37828,576,702125.25,74.0,3906435.0
2025-12-19,cloop,meta,,FB_애사비소다_판매_TROAS_01,25315,387,490506.6,46.0,2738669.0
2025-12-19,cloop,meta,,FB_프로모션_판매_01,0,0,0.0,0.0,0.0
2025-12-19,cloop,meta,,FB_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2025-12-19,cloop,meta,,FB_프로모션_허브_수동_판매_01,97997,619,682936.35,42.0,2019742.0
2025-12-19,cloop,meta,,FB_프로모션_허브_판매_01,77805,786,1168608.13,70.0,3642172.0
2025-12-19,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),13025,122,171345.65,1.0,27900.0
2025-12-19,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,28697,476,337087.07,25.0,1432513.0
2025-12-20,cloop,meta,,FB_귤사비소다_수동_판매_01,6358,52,80362.66,10.0,431472.0
2025-12-20,cloop,meta,,FB_귤사비소다_판매_01,82891,573,834414.33,58.0,2561813.0
2025-12-20,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),90321,686,1021514.86,72.0,3109358.0
2025-12-20,cloop,meta,,FB_귤사비소다_판매_결제시작_01,183582,1585,2157316.46,151.0,6335174.0
2025-12-20,cloop,meta,,FB_매사비소다_판매_01,61171,639,902834.14,61.0,3022035.0
2025-12-20,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),46060,490,705926.98,44.0,2439529.0
2025-12-20,cloop,meta,,FB_매사비소다_판매_수동_02,39976,286,447315.61,28.0,1305736.0
2025-12-20,cloop,meta,,FB_애사비소다_96골라담기_판매_01,52048,702,576798.97,47.0,2364641.0
2025-12-20,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),68111,1269,1350484.5,85.0,4577543.0
2025-12-20,cloop,meta,,FB_애사비소다_판매_03,48327,528,666564.5,51.0,2270600.0
2025-12-20,cloop,meta,,FB_애사비소다_판매_TCPA_01,79237,838,1026128.23,106.0,5634934.0
2025-12-20,cloop,meta,,FB_애사비소다_판매_TROAS_01,23502,356,389342.06,35.0,2002312.0
2025-12-20,cloop,meta,,FB_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2025-12-20,cloop,meta,,FB_프로모션_허브_수동_판매_01,40757,283,262174.14,20.0,995900.0
2025-12-20,cloop,meta,,FB_프로모션_허브_판매_01,73831,760,972468.32,63.0,3235213.0
2025-12-20,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),0,0,0.0,0.0,0.0
2025-12-20,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,9555,152,119406.87,12.0,715834.0
2025-12-21,cloop,meta,,FB_귤사비소다_수동_판매_01,0,0,0.0,0.0,0.0
2025-12-21,cloop,meta,,FB_귤사비소다_판매_01,80841,645,796427.93,74.0,3518584.0
2025-12-21,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),133099,904,1351790.54,115.0,5104565.0
2025-12-21,cloop,meta,,FB_귤사비소다_판매_결제시작_01,195084,1436,2253158.99,166.0,8100162.0
2025-12-21,cloop,meta,,FB_매사비소다_판매_01,83382,790,1028662.03,63.0,3250893.0
2025-12-21,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),79124,809,917453.96,79.0,4394858.0
2025-12-21,cloop,meta,,FB_매사비소다_판매_수동_02,49676,436,530876.42,37.0,1854819.0
2025-12-21,cloop,meta,,FB_애사비소다_96골라담기_판매_01,64578,800,618382.13,49.0,2867501.0
2025-12-21,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),84611,1796,1592155.46,122.0,6940744.0
2025-12-21,cloop,meta,,FB_애사비소다_판매_03,68638,782,937877.83,62.0,2948885.0
2025-12-21,cloop,meta,,FB_애사비소다_판매_TCPA_01,32659,553,603341.04,68.0,3640715.0
2025-12-21,cloop,meta,,FB_애사비소다_판매_TROAS_01,17726,279,351617.28,36.0,2207115.0
2025-12-21,cloop,meta,,FB_프로모션_허브_수동_판매_01,31363,254,353059.28,28.0,1259992.0
2025-12-21,cloop,meta,,FB_프로모션_허브_판매_01,96574,1012,1256951.23,109.0,5670924.0
2025-12-21,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),0,0,0.0,2.0,120600.0
2025-12-21,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,0,0,0.0,3.0,141800.0
2025-12-22,cloop,meta,,FB_귤사비소다_수동_판매_01,0,0,0.0,1.0,32800.0
2025-12-22,cloop,meta,,FB_귤사비소다_판매_01,50982,504,614296.12,41.0,1648936.0
2025-12-22,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),74213,745,1008304.08,78.0,3257537.0
2025-12-22,cloop,meta,,FB_귤사비소다_판매_결제시작_01,134784,1306,1930264.29,160.0,6876988.0
2025-12-22,cloop,meta,,FB_매사비소다_판매_01,65500,801,916386.88,60.0,2624744.0
2025-12-22,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),60890,608,853598.08,39.0,2008476.0
2025-12-22,cloop,meta,,FB_매사비소다_판매_수동_02,33851,361,483445.95,29.0,1361386.0
2025-12-22,cloop,meta,,FB_애사비소다_96골라담기_판매_01,71842,971,779183.67,57.0,2889664.0
2025-12-22,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),109231,1861,1869377.9,124.0,7418313.0
2025-12-22,cloop,meta,,FB_애사비소다_판매_03,50034,600,700586.43,50.0,2557864.0
2025-12-22,cloop,meta,,FB_애사비소다_판매_TCPA_01,40244,810,833490.42,78.0,3965660.0
2025-12-22,cloop,meta,,FB_애사비소다_판매_TROAS_01,11888,306,263524.47,24.0,1307199.0
2025-12-22,cloop,meta,,FB_애사비소다_판매_수동_01,16911,211,245698.26,11.0,476800.0
2025-12-22,cloop,meta,,FB_프로모션_허브_수동_판매_01,98467,1518,1231601.9,93.0,4330781.0
2025-12-22,cloop,meta,,FB_프로모션_허브_판매_01,56044,1124,839613.77,77.0,4010361.0
2025-12-22,cloop,meta,,FB_프로모션_허브_판매_02 (전환값최대화),0,0,0.0,1.0,96800.0
2025-12-22,cloop,meta,,FB_프로모션_허브_판매_결제시작_01,52439,788,726974.0,44.0,1995491.0
2025-12-22,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_01,45984,1125,713145.22,52.0,2752606.0
2025-12-23,cloop,meta,,FB_귤사비소다_수동_판매_01,0,0,0.0,2.0,111600.0
2025-12-23,cloop,meta,,FB_귤사비소다_판매_01,48599,508,652396.85,59.0,2255377.0
2025-12-23,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),46499,632,780431.0,67.0,3077761.0
2025-12-23,cloop,meta,,FB_귤사비소다_판매_결제시작_01,145480,1438,2226852.79,191.0,8002463.0
2025-12-23,cloop,meta,,FB_매사비소다_판매_01,41434,525,630309.53,57.0,2782743.0
2025-12-23,cloop,meta,,FB_매사비소다_판매_02 (전환값최대화),36383,516,706681.97,37.0,1825058.0
2025-12-23,cloop,meta,,FB_매사비소다_판매_수동_02,17004,213,257498.97,12.0,457721.0
2025-12-23,cloop,meta,,FB_애사비소다_96골라담기_판매_01,64252,1001,747453.49,81.0,4536023.0
2025-12-23,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),108848,2018,2015129.08,131.0,6639653.0
2025-12-23,cloop,meta,,FB_애사비소다_판매_03,53357,643,738603.73,58.0,2789829.0
2025-12-23,cloop,meta,,FB_애사비소다_판매_TCPA_01,36124,664,709810.08,73.0,3707901.0
2025-12-23,cloop,meta,,FB_애사비소다_판매_TROAS_01,24175,425,491957.87,49.0,2725026.0
2025-12-23,cloop,meta,,FB_애사비소다_판매_수동_01,10239,162,174585.0,8.0,449200.0
